"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","AVG","OBP","SLG","OPS","wOBA","Fld","BsR","WAR","ADP","playerid"
"Gregory Polanco","Pirates","111","424","380","82","20","2","16","45","54","38","120","2","9","2",".216",".288",".405",".693",".291","-1.0","0.8","-0.3","477.7","12907"
"Dom Thompson-Williams","Mariners","113","460","426","86","16","2","14","45","45","27","175","5","12","6",".202",".257",".347",".604",".257","3.0","-0.4","-0.3","999.0","sa829483"
"Christin Stewart","Tigers","130","500","445","100","21","2","19","51","63","43","136","7","1","0",".225",".300",".409",".709",".300","-5.0","0.0","-0.3","599.1","17714"
"Greg Deichmann","Athletics","82","343","312","63","13","2","10","33","34","27","109","2","9","3",".202",".268",".353",".621",".266","3.0","0.3","-0.3","999.0","sa3004977"
"Darin Ruf","Giants","119","472","427","99","21","0","16","50","61","37","124","6","2","1",".232",".301",".393",".694",".296","-3.0","-0.3","-0.3","596.0","9929"
"Lars Nootbaar","Cardinals","120","461","423","99","13","3","9","46","39","36","86","1","4","6",".234",".295",".343",".638",".276","7.0","-2.1","-0.3","999.0","sa3006649"
"Julio Rodriguez","Mariners","97","422","391","94","20","3","13","49","49","21","120","8","1","4",".240",".291",".407",".698",".295","-4.0","-1.7","-0.3","537.7","sa3005720"
"Justin Toerner","Cardinals","110","457","400","86","13","2","9","49","35","47","128","7","12","10",".215",".308",".325",".633",".279","6.0","-2.2","-0.3","999.0","sa3006735"
"Jorge Mateo","Padres","123","477","448","96","20","9","10","49","51","22","154","3","19","8",".214",".255",".366",".621",".261","1.0","0.1","-0.3","597.5","17273"
"Brennen Davis","","51","207","185","35","8","2","9","29","31","15","48","5","4","2",".189",".267",".400",".667",".282","-3.0","-0.1","-0.4","999.0","sa3007876"
"Dexter Fowler","Cardinals","109","416","363","83","15","2","12","50","49","45","106","5","5","3",".229",".320",".380",".700",".302","-5.0","-0.5","-0.4","586.2","4062"
"Kyle Garlick","Braves","102","347","321","71","17","1","16","39","53","19","116","5","1","0",".221",".274",".430",".704",".293","-1.0","0.1","-0.4","999.0","18063"
"Andrew Toles","Dodgers","81","283","268","66","14","1","6","33","35","12","63","2","5","3",".246",".283",".373",".656",".278","1.0","-0.4","-0.4","999.0","13414"
"Drew Robinson","","94","362","321","63","13","2","10","39","34","37","131","1","8","5",".196",".280",".343",".622",".269","0.0","-0.7","-0.4","999.0","11761"
"Ryan LaMarre","","112","397","364","80","13","3","7","35","33","24","123","5","10","6",".220",".275",".330",".605",".262","2.0","-0.8","-0.4","999.0","10700"
"Rob Refsnyder","","92","302","272","63","14","1","5","31","24","23","80","4","1","1",".232",".298",".346",".644",".278","1.0","-0.4","-0.4","999.0","13770"
"Blake Swihart","","83","263","240","48","7","1","7","30","27","21","78","1","2","1",".200",".266",".325",".591",".257","0.0","-0.2","-0.4","999.0","13176"
"Jake Elmore","","112","406","366","92","16","1","3","39","28","32","66","4","5","7",".251",".317",".325",".642",".281","-1.0","-2.3","-0.4","999.0","7290"
"Trevor Larnach","","125","531","484","120","27","2","13","56","53","40","143","3","3","1",".248",".307",".393",".700",".297","-5.0","-0.1","-0.4","585.0","sa3008376"
"Cody Asche","","94","346","308","65","13","2","8","36","36","33","104","3","3","2",".211",".292",".344",".636",".276","-3.0","-0.4","-0.4","999.0","11997"
"Alen Hanson","","115","340","316","70","12","3","8","39","34","16","87","2","12","5",".222",".261",".354",".616",".260","-1.0","0.1","-0.4","999.0","12926"
"Nicky Delmonico","Reds","77","288","257","57","11","2","8","28","35","27","70","3","2","1",".222",".302",".374",".676",".290","-4.0","-0.2","-0.4","999.0","13157"
"DJ Peters","Dodgers","127","552","491","92","17","3","22","61","73","44","237","14","2","2",".187",".272",".369",".640",".275","-2.0","-0.7","-0.4","999.0","sa829712"
"Dylan Cozens","","107","409","358","63","11","2","24","51","64","47","201","1","9","4",".176",".271",".419",".690",".288","1.0","-0.1","-0.4","999.0","15115"
"Charlie Culberson","","107","251","234","55","10","1","6","26","24","13","70","2","2","1",".235",".280",".363",".643",".273","3.0","-0.1","-0.4","999.0","3298"
"Daz Cameron","Tigers","121","506","458","98","19","6","10","52","45","38","149","8","15","7",".214",".285",".347",".632",".274","-2.0","-0.3","-0.4","597.9","18353"
"Alek Thomas","","105","474","436","104","20","5","9","52","42","33","121","4","10","10",".239",".297",".369",".667",".286","-2.0","-2.6","-0.4","999.0","sa3006892"
"Brandon Guyer","","86","233","204","42","9","1","4","23","20","14","50","13","1","1",".206",".297",".319",".616",".274","0.0","-0.4","-0.5","999.0","2636"
"Connor Joe","","111","442","383","93","22","3","12","54","49","49","102","6","1","3",".243",".336",".410",".746",".321","1.0","-1.3","-0.5","999.0","16572"
"Michael Hermosillo","","93","367","324","68","12","2","10","40","37","27","116","10","12","6",".210",".288",".352",".640",".277","-2.0","-0.4","-0.5","999.0","16285"
"Jaylin Davis","Giants","124","502","462","102","17","2","16","54","52","32","163","6","7","4",".221",".279",".370",".649",".277","4.0","-0.6","-0.5","999.0","19552"
"Ryan Grotjohn","","103","391","351","75","16","3","6","36","28","29","116","6","3","6",".214",".282",".328",".610",".265","10.0","-2.2","-0.5","999.0","sa3003964"
"Collin Cowgill","","84","299","270","51","10","1","7","31","27","22","92","4","5","2",".189",".258",".311",".570",".248","1.0","0.0","-0.5","999.0","7250"
"Stephen Wrenn","Astros","117","503","457","97","17","4","10","52","42","35","154","5","22","6",".212",".274",".333",".607",".263","5.0","1.6","-0.5","999.0","sa738419"
"Troy Stokes Jr.","Pirates","120","500","441","93","20","3","14","56","48","47","142","8","16","6",".211",".297",".365",".662",".286","-1.0","0.3","-0.5","999.0","sa828871"
"Robbie Podorsky","Padres","51","213","193","46","5","2","1","19","14","12","28","4","11","4",".238",".295",".301",".596",".263","1.0","0.3","-0.5","999.0","sa3004066"
"Forrest Wall","Blue Jays","126","544","494","107","22","4","12","59","49","44","163","4","16","9",".217",".285",".350",".636",".274","-3.0","-1.0","-0.5","999.0","sa828682"
"Ryan Court","","97","387","345","72","15","1","10","40","41","36","136","4","3","1",".209",".289",".345",".634",".276","2.0","0.0","-0.5","999.0","12268"
"Shane Robinson","","87","320","292","70","10","2","3","35","23","21","40","2","7","2",".240",".292",".318",".611",".267","0.0","0.4","-0.5","999.0","4249"
"Brandon Dixon","","118","400","373","86","21","3","12","40","50","21","120","3","6","3",".231",".275",".399",".674",".284","2.0","-0.3","-0.5","999.0","15214"
"Nick Heath","Royals","99","367","325","64","10","3","4","35","25","32","129","2","33","12",".197",".271",".283",".555",".246","4.0","1.2","-0.5","999.0","19577"
"Scott Heineman","Reds","100","388","357","83","17","2","12","46","41","24","99","5","11","5",".232",".289",".392",".681",".290","0.0","-0.2","-0.5","999.0","14453"
"Brian O'Grady","Padres","113","409","365","75","17","3","16","47","55","36","133","4","13","3",".205",".282",".400",".682",".287","0.0","1.1","-0.6","999.0","16729"
"Niko Hulsizer","Rays","81","341","298","53","14","1","13","39","38","32","141","8","7","5",".178",".273",".362",".635",".273","0.0","-0.9","-0.6","999.0","sa3007053"
"Jorge Bonifacio","","112","431","395","90","17","2","13","47","54","29","115","4","2","2",".228",".285",".380",".665",".284","-1.0","-0.7","-0.6","999.0","12174"
"Rafael Bautista","","44","168","156","34","4","1","1","14","9","8","31","2","5","2",".218",".265",".276",".541",".239","1.0","0.0","-0.6","999.0","15769"
"Rymer Liriano","","105","378","337","66","9","1","12","41","40","35","139","3","7","4",".196",".276",".335",".611",".265","2.0","-0.5","-0.6","999.0","4779"
"Lewis Brinson","Marlins","132","454","416","86","16","4","12","46","48","29","138","6","11","3",".207",".267",".351",".618",".263","-1.0","0.7","-0.6","583.0","14352"
"Khalil Lee","Royals","130","550","490","107","23","3","10","59","45","49","166","8","36","11",".218",".299",".339",".638",".279","0.0","2.1","-0.6","599.7","sa917996"
"Jarrett Parker","","95","374","330","64","12","1","13","41","47","41","136","2","2","2",".194",".286",".355",".641",".276","0.0","-0.6","-0.6","999.0","11624"
"Jared Oliva","Pirates","112","456","412","89","17","5","5","44","32","31","123","7","23","7",".216",".280",".318",".598",".260","1.0","1.3","-0.6","999.0","19968"
"Arismendy Alcantara","","114","391","361","79","14","5","12","44","45","26","114","1","13","3",".219",".272",".385",".657",".277","-3.0","1.1","-0.6","999.0","10711"
"Jason Martin","","120","452","413","97","20","5","11","51","47","34","118","1","9","7",".235",".293",".387",".681",".289","2.0","-1.5","-0.6","999.0","16429"
"Travis Jankowski","","102","307","274","61","8","1","2","35","13","30","73","2","18","8",".223",".304",".281",".585",".264","0.0","-0.1","-0.6","999.0","13768"
"Chad Sedio","","103","404","370","77","15","3","7","38","36","17","110","13","1","1",".208",".266",".322",".587",".255","8.0","-0.4","-0.6","999.0","sa918611"
"Cooper Hummel","","110","407","344","67","12","2","11","46","37","53","135","9","3","4",".195",".317",".337",".654",".291","-1.0","-1.4","-0.7","999.0","sa918412"
"Yasmany Tomas","","112","432","412","105","22","3","19","49","68","17","123","1","2","0",".255",".285",".461",".746",".309","-5.0","0.2","-0.7","999.0","17171"
"Keon Broxton","","123","368","329","60","9","2","13","41","34","33","165","3","17","6",".182",".262",".340",".602",".260","1.0","0.6","-0.7","999.0","9253"
"Zach Reks","Dodgers","112","461","415","95","15","2","15","54","59","40","147","4","3","3",".229",".302",".383",".685",".293","-5.0","-0.9","-0.7","999.0","sa3004166"
"Blake Perkins","Royals","128","532","466","92","17","4","8","54","35","55","146","3","16","8",".197",".285",".303",".587",".260","3.0","-0.5","-0.7","999.0","sa874806"
"Tyler Benson","","45","153","136","25","5","1","1","13","9","15","51","1","7","1",".184",".268",".257",".525",".237","0.0","0.9","-0.7","999.0","sa3004398"
"Mickey Moniak","Phillies","121","475","437","101","20","9","8","52","48","33","128","1","10","3",".231",".285",".373",".658",".279","-5.0","0.5","-0.7","999.0","19956"
"Lane Adams","","107","330","299","57","13","2","9","34","33","26","127","3","12","4",".191",".261",".338",".598",".258","3.0","0.5","-0.7","999.0","10767"
"Dustin Peterson","Brewers","112","445","416","97","20","1","12","44","48","24","120","3","2","1",".233",".279",".373",".651",".278","3.0","-0.2","-0.7","999.0","15189"
"Seth Brown","Athletics","122","487","450","99","22","3","16","54","61","31","157","2","5","2",".220",".271",".389",".660",".278","1.0","-0.1","-0.7","999.0","18171"
"Mark Trumbo","","101","404","378","89","16","0","20","47","58","24","102","1","1","0",".235",".282",".437",".719",".301","-9.0","0.0","-0.7","999.0","6876"
"Ryan Noda","","118","485","412","76","19","1","15","55","55","63","189","6","8","3",".184",".300",".345",".644",".282","1.0","0.1","-0.7","999.0","sa873960"
"Jesus Sanchez","Marlins","120","470","427","93","16","2","11","46","51","35","117","3","4","4",".218",".279",".342",".621",".267","5.0","-1.2","-0.7","599.5","19913"
"Edward Olivares","Royals","123","515","479","117","19","5","11","56","50","25","115","6","15","9",".244",".288",".374",".662",".282","0.0","-1.2","-0.8","510.5","19698"
"Jose Siri","","124","512","472","93","14","5","13","50","53","32","203","2","24","8",".197",".250",".331",".580",".248","2.0","1.1","-0.8","999.0","sa736940"
"Chris Sharpe","Pirates","117","467","418","88","19","3","10","49","41","35","150","7","11","11",".211",".281",".342",".623",".270","7.0","-2.8","-0.8","999.0","sa3004726"
"Johnny Davis","","120","480","443","94","9","5","3","45","25","24","137","3","31","10",".212",".256",".275",".532",".232","7.0","1.6","-0.8","999.0","15830"
"Taylor Trammell","Mariners","129","530","468","96","11","4","10","55","38","54","150","5","18","10",".205",".292",".310",".602",".267","3.0","-1.0","-0.8","999.0","sa917943"
"Miles Mastrobuoni","Rays","116","458","416","95","12","3","3","45","28","36","114","0","10","10",".228",".289",".293",".582",".255","8.0","-2.6","-0.8","999.0","sa918318"
"Jake Meyers","","120","498","453","91","20","2","10","48","39","35","134","6","9","9",".201",".266",".320",".586",".255","2.0","-2.3","-0.8","999.0","sa3004621"
"Matt Kemp","","107","377","346","93","14","0","17","43","64","28","95","0","1","0",".269",".321",".457",".778",".324","-8.0","0.0","-0.8","999.0","5631"
"Steele Walker","","125","528","483","110","24","5","10","52","52","31","111","7","9","7",".228",".281",".360",".641",".274","1.0","-1.5","-0.8","999.0","sa3008306"
"Jacob Robson","Tigers","116","502","451","106","20","3","11","55","47","43","146","2","17","9",".235",".303",".366",".669",".288","-4.0","-0.8","-0.8","999.0","sa658804"
"Gabriel Maciel","Twins","102","436","399","94","12","3","4","43","27","29","85","4","14","11",".236",".293",".311",".603",".265","-1.0","-2.2","-0.8","999.0","sa919532"
"J.J. Matijevic","Astros","99","421","389","84","20","2","17","48","53","27","148","2","9","6",".216",".268",".409",".677",".283","-2.0","-1.0","-0.8","999.0","sa829488"
"Eli White","Rangers","118","482","438","97","20","3","8","50","37","33","141","7","11","5",".221",".285",".336",".620",".270","-3.0","-0.2","-0.8","999.0","19346"
"Brennon Lund","Angels","118","520","476","106","19","4","8","52","43","33","139","6","11","4",".223",".279",".330",".609",".263","-4.0","0.2","-0.8","999.0","sa857730"
"Dalton Pompey","","64","246","218","45","9","0","4","25","17","23","73","1","8","3",".206",".282",".303",".584",".258","1.0","0.2","-0.8","999.0","12797"
"Sean Guilbe","Padres","63","252","231","40","10","2","8","28","29","17","104","3","5","1",".173",".238",".338",".576",".244","-1.0","0.5","-0.8","999.0","sa3008185"
"Adolis Garcia","Rangers","121","458","428","96","21","3","18","54","62","20","141","6","10","7",".224",".267",".414",".681",".284","2.0","-1.2","-0.8","999.0","19287"
"Braxton Lee","","117","465","418","94","15","2","3","43","29","36","118","2","8","6",".225",".288",".292",".580",".256","1.0","-1.3","-0.8","999.0","16839"
"Carlos Gonzalez","","102","396","358","78","16","1","10","46","35","33","110","1","2","2",".218",".284",".352",".636",".271","-2.0","-0.6","-0.8","999.0","7287"
"Narciso Crook","","112","386","355","73","15","6","9","36","38","25","131","4","8","4",".206",".264",".358",".622",".265","5.0","-0.3","-0.9","999.0","sa738300"
"Magneuris Sierra","Marlins","138","526","490","117","17","7","3","52","38","26","102","3","23","9",".239",".280",".320",".601",".260","-1.0","0.4","-0.9","599.0","17023"
"Ryan Cordell","","84","271","248","50","10","2","6","24","27","16","80","2","7","2",".202",".253",".331",".583",".250","1.0","0.4","-0.9","999.0","15181"
"Harold Ramirez","Marlins","130","514","479","121","23","2","10","56","53","24","104","7","5","3",".253",".296",".372",".668",".285","-4.0","-0.6","-0.9","999.0","14387"
"Nick Markakis","","107","428","390","100","27","2","5","45","46","32","70","2","0","1",".256",".313",".374",".687",".295","-5.0","-0.7","-0.9","999.0","5930"
"Tristan Pompey","Marlins","53","218","189","33","7","1","2","20","13","26","82","1","6","4",".175",".276",".254",".530",".240","2.0","-0.6","-0.9","999.0","sa3008077"
"Chavez Young","Blue Jays","127","519","479","100","19","4","10","50","42","32","143","4","23","15",".209",".263",".328",".590",".255","3.0","-2.2","-0.9","999.0","sa918963"
"Mitch Longo","Indians","107","445","411","94","20","3","7","46","35","27","111","4","11","3",".229",".282",".343",".625",".270","2.0","0.7","-0.9","999.0","sa874178"
"Sam Hilliard","Rockies","130","522","476","110","18","5","22","65","58","41","183","2","19","8",".231",".294",".429",".722",".303","0.0","0.1","-0.9","401.8","17954"
"Nick Banks","","124","501","468","107","21","3","9","48","45","25","131","4","7","4",".229",".273",".344",".617",".265","9.0","-0.6","-0.9","999.0","sa873982"
"Simon Muzziotti","Phillies","128","539","504","125","21","4","5","52","37","28","96","1","22","15",".248",".288",".335",".624",".269","1.0","-2.4","-0.9","999.0","sa917376"
"Jimmy Herron","Rockies","92","374","332","77","13","3","8","39","35","32","77","5","10","9",".232",".306",".361",".667",".288","-1.0","-2.1","-0.9","999.0","sa3008183"
"Johan Mieses","","128","497","454","91","19","2","18","52","54","33","158","7","3","1",".200",".264",".370",".634",".270","4.0","0.0","-0.9","999.0","sa747574"
"Taylor Kohlwey","","101","361","318","65","11","3","5","35","30","32","108","7","6","4",".204",".290",".305",".595",".263","2.0","-0.7","-0.9","999.0","sa918457"
"Emilio Bonifacio","","76","244","227","54","10","3","4","27","24","12","55","1","9","7",".238",".278",".361",".639",".273","-5.0","-1.4","-0.9","999.0","4054"
"Travis Jones","Royals","107","437","385","84","15","2","6","44","31","30","125","18","18","10",".218",".303",".314",".617",".274","3.0","-1.0","-0.9","999.0","sa829805"
"Heliot Ramos","","122","528","481","107","21","3","16","55","57","36","179","8","7","14",".222",".286",".378",".664",".283","-7.0","-4.9","-1.0","999.0","sa3004693"
"Austin Listi","","124","504","446","98","18","2","16","56","62","45","133","8","1","2",".220",".300",".377",".677",".290","0.0","-0.9","-1.0","999.0","sa3004170"
"Marcus Wilson","Red Sox","122","493","445","92","23","2","15","53","51","40","184","4","11","6",".207",".276",".369",".644",".276","-6.0","-0.6","-1.0","999.0","sa828703"
"Charlie Tilson","","111","421","390","94","15","3","2","39","29","24","82","3","9","4",".241",".289",".310",".599",".261","4.0","-0.2","-1.0","999.0","12983"
"Hunter Pence","","84","295","275","58","9","2","9","31","38","17","73","2","3","1",".211",".261",".356",".617",".263","-2.0","0.0","-1.0","999.0","8252"
"Brett Eibner","","82","286","260","58","9","1","8","29","28","22","80","1","2","1",".223",".284",".358",".642",".275","-5.0","-0.2","-1.0","999.0","11369"
"Dillon Thomas","Mariners","118","453","411","81","18","3","9","42","40","31","173","8","15","8",".197",".265",".321",".586",".254","4.0","-0.7","-1.0","999.0","sa597958"
"Dairon Blanco","Royals","107","456","426","88","15","10","5","40","33","24","143","2","21","9",".207",".251",".324",".574",".245","3.0","0.1","-1.0","999.0","sa3005386"
"Ronnie Dawson","","119","515","465","94","18","2","16","57","51","39","180","8","15","12",".202",".274",".353",".627",".270","-7.0","-2.4","-1.0","999.0","sa873674"
"Bryant Packard","Tigers","121","489","444","100","21","0","14","54","48","39","141","3","7","3",".225",".290",".367",".658",".283","-5.0","-0.1","-1.0","999.0","sa3010590"
"Jon Jay","","105","376","341","86","12","2","2","41","23","19","71","9","3","1",".252",".306",".317",".622",".273","-1.0","0.0","-1.0","999.0","5227"
"Vince Fernandez","Giants","106","424","376","66","14","3","13","44","40","42","193","4","5","6",".176",".265",".332",".597",".258","5.0","-1.8","-1.0","999.0","sa873990"
"Jodd Carter","","121","481","431","87","16","2","14","50","44","42","138","4","7","6",".202",".278",".346",".624",".271","3.0","-1.4","-1.0","999.0","sa829534"
"Jamie Westbrook","","129","513","473","112","19","2","14","55","51","28","99","7","2","2",".237",".287",".374",".661",".281","0.0","-0.7","-1.0","999.0","sa737824"
"Blake Rutherford","White Sox","125","518","484","110","19","5","9","50","49","30","146","1","8","5",".227",".272",".343",".615",".262","3.0","-0.8","-1.0","999.0","sa917932"
"Vance Vizcaino","","96","371","340","74","11","2","5","36","29","25","112","2","19","9",".218",".274",".306",".580",".253","5.0","-0.3","-1.0","999.0","sa658828"
"Stuart Fairchild","Diamondbacks","119","490","441","94","19","4","8","49","43","37","133","10","8","7",".213",".288",".329",".617",".269","-2.0","-1.7","-1.1","999.0","sa829822"
"Eduard Pinto","","86","338","317","79","14","1","4","33","26","13","41","3","6","7",".249",".284",".338",".622",".267","-2.0","-2.0","-1.1","999.0","sa579381"
"Parker Meadows","","104","412","379","75","12","1","10","39","36","25","120","1","9","8",".198",".248",".314",".562",".242","4.0","-1.9","-1.1","999.0","sa3007943"
"Brian Miller","","125","535","496","121","21","4","1","49","34","32","97","3","23","9",".244",".293",".308",".601",".262","4.0","0.4","-1.1","999.0","sa915826"
"Connor Lien","","100","324","290","37","8","1","12","28","31","25","190","6","7","3",".128",".211",".286",".497",".217","4.0","0.0","-1.1","999.0","sa658195"
"Tyler Krieger","Indians","110","446","405","87","17","2","8","45","35","31","122","4","12","6",".215",".275",".326",".601",".261","-2.0","-0.4","-1.1","999.0","sa658994"
"Gareth Morgan","Angels","96","388","361","59","9","1","19","39","51","24","187","2","4","3",".163",".219",".352",".571",".241","6.0","-0.6","-1.1","999.0","sa828708"
"Danny Woodrow","Tigers","109","474","432","99","13","3","1","45","27","32","106","2","17","8",".229",".283",".280",".563",".249","8.0","-0.3","-1.1","999.0","sa918257"
"Michael Siani","","124","541","490","95","9","5","8","53","33","37","160","7","31","16",".194",".260",".282",".541",".239","13.0","-1.0","-1.1","999.0","sa3008182"
"Victor Victor Mesa","Marlins","121","521","488","115","6","4","0","37","23","20","84","4","13","2",".236",".269",".264",".534",".234","7.0","1.5","-1.1","999.0","sa3008602"
"Trenton Brooks","","118","488","445","100","26","3","11","48","46","34","92","4","1","2",".225",".284",".371",".655",".280","-2.0","-0.9","-1.1","999.0","sa873268"
"Brewer Hicklen","Royals","115","464","420","83","14","3","13","48","43","30","172","10","22","12",".198",".266",".338",".604",".261","4.0","-1.0","-1.1","999.0","sa3004159"
"Bubba Starling","","113","361","337","71","13","1","7","36","28","20","105","2","5","2",".211",".258",".318",".576",".249","-2.0","0.0","-1.1","999.0","13356"
"Brock Lundquist","Blue Jays","113","453","409","82","17","2","12","45","46","34","145","7","5","4",".200",".272",".340",".611",".264","1.0","-0.9","-1.1","999.0","sa3002834"
"Quinn Brodey","","122","485","446","88","17","3","9","42","42","31","158","3","9","4",".197",".252",".309",".561",".242","3.0","-0.1","-1.1","999.0","sa829783"
"Justin Harrer","Pirates","64","240","213","36","8","1","5","23","18","19","85","6","4","1",".169",".256",".286",".543",".242","0.0","0.3","-1.1","999.0","sa3007504"
"Akil Baddoo","Tigers","73","332","301","62","10","4","7","35","27","27","90","2","11","6",".206",".274",".336",".610",".264","-7.0","-0.6","-1.1","999.0","sa917953"
"Ben Ruta","Padres","120","487","447","98","19","4","7","45","39","34","113","1","19","9",".219",".274",".327",".600",".259","5.0","-0.3","-1.2","999.0","sa918694"
"Jeisson Rosario","Red Sox","128","561","484","107","19","6","5","61","37","68","151","3","11","8",".221",".320",".316",".636",".283","-10.0","-1.6","-1.2","999.0","sa3004146"
"Sandro Fabian","Giants","102","421","385","79","13","3","9","41","40","24","107","8","4","2",".205",".264",".325",".589",".255","3.0","-0.3","-1.2","999.0","sa872803"
"Scott Hurst","","102","409","374","73","15","2","6","36","29","29","130","2","4","4",".195",".256",".294",".550",".240","3.0","-1.1","-1.2","999.0","sa915819"
"Brian Rey","Reds","84","322","298","68","15","0","7","32","30","12","52","7","3","0",".228",".271",".349",".620",".264","-1.0","0.5","-1.2","999.0","sa3007307"
"Buddy Reed","Athletics","121","478","439","82","16","4","11","44","48","31","184","3","21","10",".187",".244",".317",".560",".240","1.0","-0.3","-1.2","999.0","sa738683"
"Tristen Lutz","","123","524","475","94","22","3","16","55","56","40","192","5","4","3",".198",".265",".358",".623",".267","-3.0","-0.7","-1.2","999.0","sa3004968"
"Keegan McGovern","Mariners","92","382","341","60","10","1","15","40","44","30","156","10","0","1",".176",".262",".343",".605",".260","-3.0","-0.6","-1.3","999.0","sa3006710"
"Ray-Patrick Didder","","119","450","393","69","10","3","6","41","27","40","154","13","19","8",".176",".272",".262",".534",".242","-4.0","0.1","-1.3","999.0","sa736824"
"Tyler Ramirez","Athletics","125","525","464","90","20","2","8","50","42","51","183","6","4","2",".194",".281",".297",".578",".257","2.0","-0.3","-1.3","999.0","sa873260"
"TJ Friedl","","116","493","437","96","17","6","7","52","37","41","123","11","17","8",".220",".301",".334",".636",".278","-1.0","-0.3","-1.3","999.0","sa943754"
"Terrance Gore","","88","214","192","36","4","2","0","22","9","16","59","2","21","6",".188",".257",".229",".486",".221","-4.0","1.5","-1.3","999.0","13658"
"Ian Desmond","Rockies","127","471","430","105","21","5","15","59","58","34","115","3","8","4",".244",".302",".421",".723",".305","-5.0","-0.4","-1.3","557.2","6885"
"JJ Bleday","","114","454","425","92","18","0","11","42","43","29","111","0","1","1",".216",".267",".336",".603",".260","1.0","-0.4","-1.3","999.0","sa3011642"
"Drew Avans","Dodgers","110","426","390","83","12","4","11","44","44","29","134","2","20","10",".213",".269",".349",".618",".264","-1.0","-0.5","-1.3","999.0","sa3006937"
"Michael Beltre","Yankees","114","433","385","82","10","4","5","42","32","42","120","2","8","7",".213",".293",".299",".592",".262","0.0","-1.7","-1.3","999.0","sa736945"
"Corey Ray","Brewers","110","482","437","80","19","3","14","49","46","41","207","2","16","8",".183",".255",".336",".592",".253","1.0","-0.5","-1.3","999.0","sa738510"
"Will Benson","","111","460","409","74","14","3","17","48","49","44","172","2","14","5",".181",".261",".355",".615",".263","1.0","0.4","-1.3","999.0","sa917927"
"Brock Deatherage","Tigers","98","409","386","80","10","6","7","39","35","16","134","3","22","9",".207",".243",".319",".562",".239","0.0","0.3","-1.3","999.0","sa3006848"
"Brady Policelli","","95","386","357","75","15","4","8","37","35","23","100","4","10","7",".210",".264",".342",".606",".260","-12.0","-1.2","-1.3","999.0","sa918279"
"Melky Cabrera","Mets","115","420","396","104","18","1","7","42","51","19","50","1","2","1",".263",".296",".366",".662",".281","-9.0","-0.2","-1.3","600.9","4022"
"Victor Acosta","","113","439","407","90","19","1","5","39","31","25","71","4","3","4",".221",".272",".310",".581",".252","2.0","-1.3","-1.3","999.0","sa736917"
"Estevan Florial","Yankees","100","410","382","75","11","4","10","39","39","26","161","0","10","11",".196",".247",".325",".572",".243","1.0","-2.9","-1.3","999.0","19151"
"Brandon Barnes","","116","475","438","93","20","1","12","47","46","27","149","6","9","3",".212",".266",".345",".611",".261","4.0","0.3","-1.4","999.0","629"
"Cody Thomas","","125","529","488","94","18","5","18","55","69","33","206","5","4","4",".193",".250",".361",".610",".259","4.0","-1.1","-1.4","999.0","sa738459"
"Cal Mitchell","Pirates","132","549","508","111","23","2","15","55","58","33","175","4","3","3",".219",".270",".360",".630",".267","2.0","-0.9","-1.4","999.0","sa3004258"
"Travis Taijeron","","114","432","378","68","16","2","15","45","49","43","179","9","2","2",".180",".278",".352",".630",".274","-3.0","-0.7","-1.4","999.0","11935"
"Matt Lipka","","107","378","346","67","13","3","5","33","30","21","105","4","13","7",".194",".246",".292",".538",".233","1.0","-0.6","-1.4","999.0","sa548175"
"Robert Neustrom","Orioles","83","345","323","68","16","1","7","31","32","18","87","1","3","3",".211",".253",".331",".584",".249","0.0","-0.8","-1.5","999.0","sa3006667"
"Aaron Whitefield","","105","389","360","65","13","1","4","31","23","20","140","3","20","9",".181",".227",".256",".483",".212","7.0","-0.1","-1.5","999.0","19938"
"Derek Hill","Tigers","111","402","368","73","11","3","7","42","30","24","136","5","16","10",".198",".256",".302",".557",".243","-2.0","-1.3","-1.5","999.0","16947"
"Carlos Rincon","","126","485","445","88","21","1","20","53","65","34","170","5","3","2",".198",".262",".384",".646",".273","-6.0","-0.5","-1.5","999.0","sa917319"
"Stone Garrett","","112","442","420","87","17","3","9","38","40","16","149","5","10","5",".207",".244",".326",".571",".244","4.0","-0.3","-1.6","999.0","sa829117"
"Jeren Kendall","","109","469","426","66","11","7","15","44","53","37","213","2","18","11",".155",".224",".319",".544",".233","4.0","-1.3","-1.6","999.0","sa829529"
"Johneshwy Fargas","","119","434","395","77","9","4","6","40","33","24","113","10","28","17",".195",".258",".284",".542",".239","0.0","-2.0","-1.6","999.0","sa737941"
"Yanio Perez","Rangers","115","462","429","98","14","1","7","39","32","25","119","5","5","5",".228",".277",".315",".592",".257","5.0","-1.4","-1.6","999.0","sa975161"
"Jefrey Ramos","","115","457","432","92","16","4","11","42","46","19","120","3","1","1",".213",".249",".345",".594",".252","4.0","-0.4","-1.6","999.0","sa923039"
"Donovan Casey","","114","493","460","93","15","4","16","53","60","28","188","2","12","3",".202",".249",".357",".606",".256","-1.0","0.9","-1.7","999.0","sa915654"
"Izzy Wilson","","108","388","352","60","11","4","9","35","28","32","154","2","13","6",".170",".243",".301",".544",".237","1.0","-0.2","-1.7","999.0","sa877504"
