"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Chris Clare","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".288",".301",".589",".261","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918466"
"Justin Twine","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".277",".329",".605",".261","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828686"
"Pedro Florimon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".285",".325",".610",".266","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","8385"
"Geraldo Perdomo","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".282",".299",".581",".256","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003290"
"Michael Stefanic","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".266",".291",".557",".243","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008479"
"Angelo Mora","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".274",".328",".602",".260","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597177"
"Melvin Mercedes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".297",".284",".581",".261","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658283"
"Malquin Canelo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".272",".304",".577",".250","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657479"
"Logan Warmoth","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".277",".301",".579",".254","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004813"
"Luis Vazquez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".266",".320",".587",".253","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005131"
"Nick Allen","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".261",".289",".549",".240","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004723"
"Ryan Dorow","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".286",".328",".614",".267","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004295"
"Jose Antequera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".279",".312",".591",".258","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826778"
"Bryant Flete","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".282",".306",".588",".258","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657425"
"Grant Williams","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".273",".304",".577",".251","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006724"
"Gabriel Arias","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".259",".325",".584",".251","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004047"
"Michael Russell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".271",".324",".595",".257","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827159"
"Daniel Pinero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".301",".353",".654",".284","","73","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738204"
"Cito Culver","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".265",".306",".572",".248","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548315"
"Ryan Fitzgerald","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".273",".302",".575",".250","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006218"
"Humberto Arteaga","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".276",".310",".586",".255","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","13595"
"Luis Marte","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".257",".320",".578",".247","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597106"
"Connor Justus","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".276",".277",".552",".247","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873634"
"Adrian Valerio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".256",".318",".575",".247","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828164"
"Jose Vinicio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".258",".315",".573",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549538"
"Luis Pintor","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".269",".290",".559",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918456"
"Ray-Patrick Didder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".279",".287",".566",".252","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736824"
"Bengie Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".274",".288",".562",".248","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa454764"
"Adrian Marin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".269",".291",".561",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657939"
"Luis Aviles Jr.","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".269",".307",".576",".251","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738445"
"Eric Stamets","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".266",".316",".581",".253","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","13795"
"Michael De Leon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".275",".314",".589",".255","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa823925"
"Ruddy Giron","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".265",".326",".591",".255","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830284"
"Alcides Escobar","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".273",".321",".594",".257","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","6310"
"Otto Lopez","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".260",".293",".553",".241","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004268"
"Derrik Gibson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".277",".305",".582",".255","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa456041"
"Xavier Edwards","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".279",".304",".583",".253","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007018"
"Ali Castillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".295",".340",".635",".274","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa507143"
"Arquimedes Gamboa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".276",".281",".557",".249","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877497"
"Garabez Rosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".265",".331",".596",".255","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa455978"
"Jacob Amaya","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".265",".283",".548",".241","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005081"
"A.J. Simcox","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".267",".310",".577",".250","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658901"
"Max Burt","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".258",".317",".575",".248","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007631"
"Abiatal Avelino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".280",".358",".638",".272","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","15496"
"Raul Rivas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".272",".307",".579",".252","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871433"
"Jermaine Palacios","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".268",".314",".582",".253","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828886"
"Alexi Amarista","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".280",".321",".601",".261","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","9063"
"Brice Turang","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".276",".283",".559",".248","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008294"
"Roberto Baldoquin","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".264",".295",".558",".244","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857538"
"Scott Burcham","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".287",".329",".617",".268","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875782"
"Mitch Roman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".268",".286",".553",".244","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918259"
"Grenny Cumana","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".284",".343",".627",".269","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa735846"
"Ford Proctor","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".256",".271",".526",".232","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876187"
"Connor Kopach","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".255",".295",".550",".240","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006791"
"Leonardo Rivas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".259",".265",".524",".233","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872542"
"Gregorio Petit","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".277",".321",".598",".259","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","3812"
"Riley Delgado","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".273",".290",".563",".246","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004934"
"Terrin Vavra","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".288",".323",".611",".266","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007643"
"Alfredo Reyes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".265",".276",".541",".240","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597093"
"Jose Caballero","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".260",".286",".546",".240","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004817"
"Luis Valenzuela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".263",".319",".582",".250","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658081"
"Erick Salcedo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".261",".291",".552",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548029"
"Edgardo Fermin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".259",".306",".565",".245","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872571"
"Ryan Gridley","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".260",".290",".550",".240","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915617"
"Jancarlos Cintron","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".260",".304",".564",".245","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004065"
"Chris Diaz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".270",".269",".539",".240","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa621581"
"Tyler Frank","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".252",".265",".517",".229","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006660"
"Tyler Smith","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".275",".297",".572",".251","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","12490"
"Shane Opitz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".271",".294",".565",".249","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549070"
"Jose Gomez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".271",".310",".582",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828331"
"Leonardo Reginatto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".274",".290",".564",".249","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa504970"
"Jose Devers","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".258",".280",".538",".235","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003295"
"Brendon Davis","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".281",".307",".587",".258","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875089"
"Johan Cruz","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".248",".278",".526",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736621"
"Cody Bohanek","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".264",".282",".547",".242","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004157"
"Chris Baker","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".263",".305",".568",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918365"
"Adam Hall","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".257",".278",".535",".235","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005077"
"Diego Castillo","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".254",".275",".529",".233","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872839"
"Chase d'Arnaud","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".270",".314",".584",".255","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","6652"
"Camden Duzenack","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".260",".320",".580",".251","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873988"
"Seth Mejias-Brean","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".288",".328",".617",".268","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","13905"
"Carlos Herrera","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".281",".354",".635",".271","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830140"
"Anibal Sierra","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".243",".274",".518",".227","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa908626"
"Sean Miller","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".253",".289",".542",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875243"
"Alexis Pantoja","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".266",".297",".562",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829182"
"Kevin Santa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".266",".291",".558",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004252"
"Manuel Geraldo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".250",".285",".536",".232","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827970"
"Osvaldo Abreu","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".262",".297",".559",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657398"
"Heiker Meneses","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".265",".294",".560",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa506229"
"Jack Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".252",".312",".565",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598270"
"Cadyn Grenier","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".253",".272",".525",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008140"
"Elmer Reyes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".251",".293",".543",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa506274"
"Kevin Vicuna","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".250",".271",".521",".228","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872466"
"Cleuluis Rondon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".254",".274",".528",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596998"
"Cristian Perez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".249",".274",".523",".228","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917025"
"Diego Goris","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".254",".309",".563",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa507199"
"Angel Aguilar","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".245",".319",".563",".241","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657323"
"Carlos Penalver","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".260",".296",".555",".241","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596953"
"Luke Sherley","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".249",".272",".521",".229","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007320"
"Mikey White","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".276",".325",".601",".261","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658966"
"Deiner Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".244",".287",".532",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597152"
"Trace Loehr","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".260",".291",".551",".240","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829044"
"Yeltsin Encarnacion","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".256",".288",".545",".237","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875336"
"Yeltsin Gudino","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".262",".269",".532",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830208"
"Jose Fermin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".263",".289",".552",".241","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917339"
"Alejandro Salazar","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".257",".296",".553",".239","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827937"
"Aramis Ademan","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".255",".276",".531",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917352"
"Emmanuel Marrero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".258",".286",".543",".239","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829119"
"Antonio Nunez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".248",".242",".490",".220","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829188"
"Anfernee Seymour","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".278",".312",".590",".257","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829114"
"Diosbel Arias","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".272",".292",".564",".248","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005308"
"Brandon Van Horn","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".243",".283",".526",".229","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918436"
"Spencer Steer","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".252",".286",".538",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010586"
"Demetrius Sims","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".243",".270",".513",".225","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004390"
"Jordan Groshans","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".237",".274",".512",".223","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006893"
"Justin Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".243",".275",".519",".228","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006942"
"Blake Trahan","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".270",".286",".556",".245","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","17588"
"Jeremy Eierman","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".227",".274",".502",".218","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007005"
"Rodolfo Castro","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".244",".310",".554",".237","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917362"
"Taylor Snyder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".258",".333",".590",".252","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738930"
"Yadiel Rivera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".260",".304",".564",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","11863"
"Hansel Moreno","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".249",".292",".541",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa833676"
"Max Schuemann","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".235",".256",".492",".216","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007511"
"Taylor Motter","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".268",".315",".583",".254","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","12399"
"Oswaldo Cabrera","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".245",".285",".530",".230","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916954"
"Wenceel Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".241",".267",".508",".222","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003326"
"Yan Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".242",".272",".514",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828285"
"Dalton Guthrie","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".240",".289",".529",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829836"
"Jeison Guzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".238",".273",".512",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa914314"
"Gleyvin Pineda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".251",".260",".511",".226","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872540"
"Oswald Peraza","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".236",".263",".500",".219","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003305"
"Lenyn Sosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".230",".267",".497",".216","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004051"
"Edgar Duran","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".243",".267",".510",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa503253"
"Brandon Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".253",".244",".497",".223","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658974"
"Ryan Goins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".290",".336",".626",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","9807"
"Ji-Hwan Bae","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".258",".270",".528",".233","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006895"
"Engelb Vielma","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".264",".270",".534",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","15481"
"Jack Reinheimer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".286",".300",".586",".258","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","14938"
"Imeldo Diaz","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".246",".287",".533",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872851"
"Alberto Triunfel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".250",".280",".530",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597103"
"Daniel Schneemann","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".243",".268",".511",".224","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006936"
"Yeyson Yrizarri","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".236",".282",".518",".224","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828293"
"Mario Vega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".238",".275",".513",".223","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546156"
"Gilbert Lara","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".238",".294",".532",".229","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877337"
"Blaze Alexander","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".240",".274",".515",".225","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007742"
"Adam Rosales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".257",".329",".587",".252","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","9682"
"Miguelangel Sierra","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".218",".266",".485",".211","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872750"
"Angelo Castellano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".277",".312",".588",".257","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657521"
"Simon Whiteman","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".242",".244",".486",".217","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169809"
"Zach Rutherford","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".242",".250",".492",".219","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915797"
