playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,status
12371,Tommy La Stella,NA,"2b, 3b",553,496,72.94474153297682,16.757575757575758,63.0873440285205,2.9572192513368982,0.284,4.323662232897424,13.102787794094086,
15986,Willy Adames,Rays,ss,567,465,64.67680608365019,19.40304182509506,66.83269961977186,6.467680608365019,0.249,4.3166632508184435,13.08352000813548,
12532,Kolten Wong,NA,2b,518,445,61.06090373280943,10.17681728880157,49.8664047151277,13.229862475442044,0.261,4.314474898508055,13.077495602951588,
15149,Trey Mancini,Orioles,"1b, of",518,474,68.1578947368421,23.36842105263158,69.13157894736842,1.9473684210526314,0.262,4.27885741001456,12.979442752275379,
17838,Willie Calhoun,Rangers,of,553,495,66.6021897810219,23.209854014598537,72.65693430656934,2.0182481751824817,0.258,4.270620946115002,12.956768251657772,
12179,Maikel Franco,NA,3b,539,454,65.23611111111111,23.527777777777775,73.79166666666667,2.138888888888889,0.255,4.250760963611684,12.902094888060402,
12546,C.J. Cron,Tigers,1b,532,457,66.37037037037037,25.925925925925924,74.66666666666666,2.074074074074074,0.242,4.2379579430479994,12.866848925567435,
13367,Stephen Piscotty,Athletics,of,560,476,66.06741573033707,20.973782771535582,71.31086142322097,4.194756554307117,0.249,4.2353438373695775,12.859652446405661,
13546,Roman Quinn,Phillies,of,420,313,45.730659025787965,8.42406876790831,40.91690544412607,21.66189111747851,0.23,4.231247881105643,12.848376519749655,
18568,Luis Arraez,Twins,2b,567,489,67.62385321100918,7.28256880733945,59.300917431192666,5.201834862385321,0.312,4.215637023476611,12.805400746982672,
12907,Gregory Polanco,Pirates,of,511,419,59.54449152542372,21.652542372881356,63.875,8.6610169491525415,0.229,4.206652632609052,12.780667247417865,
12282,Rougned Odor,Rangers,2b,504,433,57.510373443983404,24.049792531120332,64.8298755186722,9.410788381742739,0.214,4.19633893021615,12.752274231418582,
19566,Nate Lowe,Rangers,"1b, dh",532,437,66.23715415019763,23.130434782608695,69.39130434782608,2.102766798418972,0.259,4.167359118293597,12.672494513890612,
10264,Brandon Belt,Giants,1b,560,473,71.8716577540107,19.964349376114082,68.87700534759358,2.9946524064171123,0.255,4.165816894935363,12.668248863704413,
15112,Ryan McMahon,Rockies,2b,553,461,64.9961464354528,21.310211946050096,68.1926782273603,4.262042389210019,0.25,4.144153823056657,12.608611701120681,
13590,Jesse Winker,Reds,of,483,393,65.72138228941685,19.8207343412527,62.59179265658748,3.1295896328293735,0.274,4.1295057862010385,12.56828651730639,drafted
22581,Alejandro Kirk,Blue Jays,catcher,461,379,60.60093896713615,16.232394366197184,60.60093896713615,4.328638497652582,0.289,4.116651286219176,12.532898835003383,
10556,Cesar Hernandez,NA,2b,630,551,73,11,58.00000000000001,7,0.269,4.101675815656324,12.491672245453882,
19948,Cristian Pache,Braves,of,567,486,61.69981238273921,13.829268292682928,60.6360225140713,9.574108818011258,0.248,4.080478253400878,12.433316603480067,drafted
12037,Jon Berti,Marlins,"of, ss",469,394,51.88053097345133,8.300884955752212,39.429203539823014,18.67699115044248,0.241,4.052638241976232,12.35667468967575,
14503,Renato Nunez,NA,"3b, dh",546,480,66.85714285714286,25.324675324675322,76.98701298701297,1.012987012987013,0.24,4.049558881264432,12.34819739077503,
4062,Dexter Fowler,Cardinals,of,595,493,68.17708333333333,18.59375,61.97916666666667,8.26388888888889,0.226,4.047392835081905,12.342234393049015,
4922,Ender Inciarte,Braves,of,518,389,55.58447488584475,8.2785388127853885,48.48858447488584,15.374429223744292,0.247,4.021682952556844,12.271456598803553,
19339,Nicky Lopez,Royals,2b,609,510,64.33098591549296,7.505281690140845,56.82570422535211,10.721830985915494,0.262,4.014038002855762,12.250410501979397,
5254,Robbie Grossman,NA,of,518,425,62.035928143712574,13.441117764471057,53.76447105788423,10.33932135728543,0.251,4.012591584728488,12.246428597958431,
2136,David Peralta,Diamondbacks,of,560,499,64.81012658227849,18.227848101265824,70.8860759493671,2.0253164556962027,0.27,3.979981721222863,12.156655561954711,
19643,Daniel Johnson Jr.,Indians,of,469,398,54.48519362186788,13.888382687927107,54.48519362186788,10.683371298405469,0.255,3.959737883783899,12.10092546829921,
4940,Jason Heyward,Cubs,of,581,480,67.92266187050359,16.719424460431657,64.78776978417267,5.224820143884892,0.251,3.94010563710515,12.046879048030652,
10231,Jose Iglesias,Angels,ss,560,502,60.25974025974026,10.38961038961039,62.33766233766234,7.272727272727273,0.274,3.9195676438686857,11.990339160767917,
19918,Daulton Varsho,Diamondbacks,"catcher, of",416,334,51.165775401069524,14.459893048128343,50.05347593582888,11.122994652406417,0.257,3.8514948608975703,11.802938793529789,drafted
16622,Luis Urias,Brewers,"2b, ss",602,487,66.76923076923077,14,63.53846153846154,6.461538461538461,0.25,3.8378367179710757,11.76533872947332,
6885,Ian Desmond,Rockies,"1b, of",511,397,56.90681818181818,17.420454545454543,60.39090909090909,8.129545454545454,0.243,3.826412394357428,11.733888238583985,
9368,Evan Longoria,Giants,3b,539,471,61.39189189189189,20.81081081081081,69.71621621621621,3.1216216216216215,0.249,3.797174087051243,11.653396898470488,
14567,Franchy Cordero,Royals,of,427,358,52.570351758793976,16.092964824120603,54.71608040201005,8.582914572864322,0.26,3.7954790019744453,11.64873042896495,
3410,Ryan Braun,NA,of,441,393,54.87096774193549,18.29032258064516,60.96774193548388,6.096774193548388,0.258,3.7819196562470796,11.611402347786084,
12649,Alex Dickerson,Giants,of,476,402,61.215077605321504,17.942350332594238,62.270509977827054,2.1108647450110865,0.276,3.6534901371909,11.257843436502016,
19955,Gavin Lux,Dodgers,2b,462,357,56.73684210526316,15.052631578947368,56.73684210526316,6.947368421052631,0.259,3.601842652383659,11.115660948915025,drafted
8090,Matt Carpenter,Cardinals,"1b, 3b",595,470,72.53533568904594,21.024734982332156,64.12544169611307,4.204946996466431,0.22,3.594802743283831,11.096280493275497,
18607,Jared Walsh,Angels,1b,497,427,63.42468619246862,21.834728033472803,66.5439330543933,2.079497907949791,0.243,3.515270122382997,10.877331866324967,
8709,Elvis Andrus,Rangers,ss,441,410,47.46188340807175,9.887892376681615,46.473094170403584,12.854260089686099,0.256,3.511865746377514,10.867959819439283,
15191,Chad Pinder,Athletics,of,525,450,62.07414829659318,19.989979959919843,66.28256513026051,2.104208416833667,0.249,3.4348933636428427,10.656059377557956,
17932,Andrew Stevenson,Nationals,of,518,439,55.19672131147541,8.491803278688526,47.766393442622956,11.676229508196721,0.253,3.430957544033141,10.645224297691247,
16885,Josh Fuentes,Rockies,1b,546,462,58.34274193548387,15.411290322580644,63.846774193548384,4.403225806451613,0.256,3.4104317447798906,10.588717979747004,
16909,Colin Moran,Pirates,3b,532,443,60.55284552845528,18.382113821138212,65.95934959349593,1.0813008130081303,0.266,3.4001490311681426,10.560410274039368,drafted
11265,Jonathan Schoop,NA,2b,490,433,59.29936305732484,20.806794055201696,65.54140127388536,2.08067940552017,0.249,3.373708496534149,10.48762103751755,drafted
14103,Rio Ruiz,Orioles,3b,518,436,59.32106339468303,19.06748466257669,62.49897750511248,3.1779141104294477,0.251,3.364945037137041,10.463495749294925,
16424,Jordan Luplow,Indians,of,455,376,55.69284064665127,16.812933025404156,57.7944572748268,6.3048498845265595,0.246,3.3576615378774752,10.443444704274473,
13369,Erik Gonzalez,Pirates,"2b, ss",532,475,54.03125,10.390625,51.953125,9.3515625,0.254,3.2876936081776558,10.250827109571443,
5343,Brandon Crawford,Giants,ss,588,489,60.93818181818182,14.967272727272729,62.00727272727273,5.345454545454545,0.242,3.2797388984826057,10.22892826170507,
17736,Richie Martin Jr.,Orioles,ss,532,435,52.20041753653445,8.885177453027138,47.75782881002088,14.438413361169102,0.224,3.2681462724461268,10.197014444145822,
14225,Yasiel Puig,NA,of,357,314,44.4985835694051,15.169971671388103,49.555240793201136,9.101983002832862,0.254,3.2158113525725347,10.05293948825852,
9774,Christian Vazquez,Red Sox,catcher,464,404,53.417607223476296,14.663656884875847,55.512415349887135,6.284424379232505,0.255,3.1992209180359303,10.007266997887163,drafted
9927,Brett Gardner,NA,of,476,393,55.8141592920354,13.690265486725664,51.60176991150443,8.424778761061948,0.24,3.1447671667803547,9.857359023842402,
11609,Willson Contreras,Cubs,catcher,463,382,57.613122171945705,17.80769230769231,60.755656108597286,3.1425339366515836,0.251,3.1288624055155543,9.813574151654597,
4579,Starlin Castro,Nationals,2b,483,412,53.06502242152466,14.078475336322871,60.6457399103139,3.2488789237668163,0.271,3.093690674826584,9.716748445993197,
10071,Jonathan Villar,NA,"2b, ss",315,289,38.888888888888886,7.777777777777778,31.11111111111111,16.52777777777778,0.253,3.0936769818949084,9.71671075015776,
8623,Donovan Solano,Giants,2b,595,541,63.059829059829056,8.136752136752136,58.99145299145299,3.051282051282051,0.282,3.082040687706919,9.68467671674612,
14593,David Bote,Cubs,"2b, 3b",490,379,57.44827586206897,16.896551724137932,56.32183908045977,5.632183908045977,0.238,3.077800824212304,9.67300462194918,
15194,Jake Bauers,Indians,"1b, of",420,338,51.0379746835443,14.88607594936709,51.0379746835443,8.506329113924052,0.24,3.071142502902786,9.654674655050037,
16375,Oscar Mercado,Indians,of,378,337,44.83018867924528,9.169811320754716,39.735849056603776,13.245283018867925,0.25,3.05811960759517,9.618823390320834,
15518,Amed Rosario,Mets,ss,385,305,43.166666666666664,9.333333333333334,43.166666666666664,10.5,0.27,3.044447698131937,9.581185427798523,
15730,Tyler Wade,Yankees,2b,441,361,49,8.71111111111111,43.55555555555555,13.066666666666666,0.237,3.001229665192433,9.4622087253533,
17321,Michael Chavis,Red Sox,"1b, 2b",448,377,53.588516746411486,19.291866028708135,58.94736842105263,4.287081339712919,0.238,2.986457175474732,9.421540930130453,drafted
16221,Bradley Zimmer,Indians,of,476,393,51.45945945945946,12.864864864864865,50.387387387387385,10.72072072072072,0.224,2.9733154851724612,9.385362629768906,
19352,Sean Murphy,Athletics,catcher,448,357,56.137592137592144,18.71253071253071,57.23832923832924,3.3022113022113024,0.245,2.9265864464419926,9.256720334910911,
7739,Travis d'Arnaud,Braves,catcher,448,402,54.364044943820225,18.121348314606742,59.39775280898877,2.013483146067416,0.257,2.9046776077484413,9.19640659074278,drafted
27461,Shogo Akiyama,Reds,of,420,335,51.40625,9.84375,41.5625,8.75,0.264,2.8628690537099124,9.081310100801419,
17766,D.J. Stewart,Orioles,of,406,333,50.35658914728682,17.834625322997415,51.405684754521964,5.24547803617571,0.245,2.7995113207067717,8.906889988769244,
5452,Ji-Man Choi,Rays,"1b, dh",462,389,57.49781659388646,17.148471615720524,57.49781659388646,3.0262008733624453,0.244,2.7807834945146195,8.855333384899083,
20036,Isaac Paredes,Tigers,3b,462,372,54.28776978417267,13.29496402877698,53.17985611510792,3.323741007194245,0.267,2.72560199706867,8.703421968400821,
23378,Jose  Garcia,Reds,ss,490,415,49.10913140311804,9.82182628062361,50.20044543429844,8.730512249443207,0.245,2.6972108116838442,8.625262705106126,
19958,Carter Kieboom,Nationals,3b,518,414,56.469601677148844,14.117400419287211,55.38364779874214,4.343815513626835,0.245,2.682120516650059,8.583720010542528,
15223,Adam Frazier,Pirates,"2b, of",476,430,55.53333333333333,9.916666666666666,45.61666666666667,5.95,0.265,2.659205019283468,8.520634994262737,
14130,Daniel Vogelbach,Brewers,"1b, dh",448,340,57.7712895377129,20.710462287104622,59.95133819951339,1.0900243309002433,0.236,2.646775928787841,8.486418439251246,
16578,Yandy Diaz,Rays,3b,497,431,59.284294234592444,10.86878727634195,51.37972166998012,2.964214711729622,0.27,2.627820401462525,8.43423498755567,
13744,David Dahl,Rangers,of,455,415,50,15,52,6,0.237,2.5463878109320626,8.210055855977691,
13853,Joey Wendle,Rays,2b,399,348,42.71279373368146,7.292428198433421,40.62924281984334,10.4177545691906,0.259,2.5183782898194598,8.132947291973585,
17696,Kevin Newman,Pirates,ss,392,318,42.804597701149426,5.632183908045977,36.04597701149425,10.137931034482758,0.275,2.4970177293089506,8.074142925391712,
18316,Edwin Rios,Dodgers,"1b, 3b",455,358,54.276649746192895,20.78680203045685,60.0507614213198,2.309644670050761,0.223,2.490195743233706,8.055362399019863,drafted
11442,Gary Sanchez,Yankees,catcher,384,328,52.08510638297872,24.51063829787234,60.25531914893617,1.0212765957446808,0.222,2.4684323680226186,7.99544910726228,
14553,Nomar Mazara,NA,of,420,362,50.14925373134328,16.71641791044776,56.417910447761194,2.08955223880597,0.253,2.4597338221260627,7.971502522088232,
1177,Albert Pujols,Angels,"1b, dh",434,386,50.39336492890995,17.48341232227488,57.59241706161138,2.056872037914692,0.247,2.4436325413598943,7.927176643273134,
5827,Wilmer Flores,Giants,"1b, 2b, 3b",378,293,47.10280373831776,15.30841121495327,50.63551401869158,1.1775700934579438,0.279,2.3960074218203804,7.796067490658471,drafted
7007,Yadier Molina,NA,catcher,478,424,49.87826086956522,13.508695652173913,54.03478260869565,3.117391304347826,0.257,2.3715643195506844,7.728777067939543,
19703,Jake Noll,Nationals,1b,490,411,49.77426636568849,12.167042889390519,51.98645598194131,4.424379232505643,0.254,2.3627314792000376,7.704460778033057,
3086,Mitch Moreland,NA,1b,427,363,52.85679611650485,20.728155339805824,59.0752427184466,1.0364077669902911,0.232,2.3492441756881046,7.667331024835499,
15124,Tim Locastro,Diamondbacks,of,364,282,41.95638629283489,6.803738317757009,34.018691588785046,12.473520249221183,0.247,2.340875701727807,7.644293108285973,
20391,Luis Garcia,Nationals,2b,420,345,42.22826086956522,6.8478260869565215,43.369565217391305,6.8478260869565215,0.278,2.2941630614918473,7.5156959575187425,
3892,Josh Reddick,NA,of,434,365,49.05159705159706,12.796068796068797,50.11793611793612,3.199017199017199,0.263,2.2795936311665135,7.475587172858412,
15941,Austin Nola,Padres,"1b, catcher",491,415,55.486140724946694,12.562899786780383,55.486140724946694,2.093816631130064,0.253,2.2673222727635447,7.441804845019651,drafted
19514,Andrew Knizner,Cardinals,catcher,435,375,48.450363196125906,12.639225181598064,50.55690072639226,3.159806295399516,0.263,2.25425562477512,7.40583313173387,
10950,Adam Duvall,NA,of,392,333,48.60377358490566,21.132075471698116,57.05660377358491,1.0566037735849056,0.233,2.1836909668799747,7.211572779410763,drafted
19197,Will Smith,Dodgers,catcher,378,311,49.76470588235294,19.058823529411764,52.94117647058824,2.1176470588235294,0.236,2.1616518259906288,7.150900320962445,drafted
19878,Adam Haseley,Phillies,of,441,329,48.19672131147541,10.844262295081966,48.19672131147541,4.819672131147541,0.255,2.1521766724986584,7.124815780761021,
20220,Jo Adell,Angels,of,441,372,47.442542787286065,14.017114914425429,51.75550122249389,5.39119804400978,0.232,2.146402002306812,7.10891845340935,drafted
17982,Ty France,Mariners,"2b, 3b",441,379,49.116113744075825,14.630331753554504,52.25118483412322,2.0900473933649293,0.254,2.11664313655918,7.026994046527633,
17714,Christin Stewart,Tigers,of,448,383,52.2837528604119,18.45308924485126,55.359267734553775,1.0251716247139588,0.237,2.104937160650796,6.994768183438668,
14894,Tony Kemp,Athletics,"2b, of",406,334,44.992084432717675,6.427440633245383,37.4934036939314,9.641160949868073,0.251,2.0968781421131553,6.9725821794644585,
3174,Shin-Soo Choo,NA,"dh, of",392,351,50.54987834549879,12.39902676399027,37.1970802919708,7.630170316301704,0.234,2.044931425917545,6.829575925467131,
19698,Edward Olivares,Royals,of,329,281,35.59672131147541,8.62950819672131,36.675409836065576,9.708196721311475,0.256,2.0376541077885255,6.809541896735477,
11902,Hanser Alberto,NA,"2b, 3b",420,394,46.10978520286396,8.01909307875895,42.10023866348449,4.009546539379475,0.281,2.0115230495644183,6.737604630565581,
15279,Garrett Cooper,Marlins,1b,441,364,49.720588235294116,14.051470588235293,51.88235294117647,1.0808823529411764,0.256,1.9285519487676566,6.509190070725084,
11602,Yolmer Sanchez,Orioles,"2b, 3b",490,398,49.32885906040268,7.67337807606264,46.04026845637584,6.577181208053691,0.243,1.9260031898621353,6.5021734873851775,
785,Todd Frazier,NA,3b,413,347,47.974747474747474,16.68686868686869,52.14646464646465,3.128787878787879,0.228,1.8935851710357459,6.412928588498412,
12775,Brad Miller,NA,"2b, ss",406,332,49.56363636363636,15.818181818181818,50.61818181818182,3.1636363636363636,0.23,1.8690168636658873,6.345293483503741,
sa3007033,Wander Franco,Rays,ss,420,358,42.63959390862944,7.461928934010153,40.50761421319797,8.527918781725887,0.241,1.7931068388997584,6.136317650618162,drafted
15161,Mitch Garver,Twins,catcher,364,317,48,15,47.00000000000001,2,0.246,1.7294841570350834,5.961168149955409,
11489,Michael A. Taylor,Royals,of,336,278,37.090909090909086,9.818181818181818,37.090909090909086,9.818181818181818,0.232,1.7217054820755764,5.939753915361002,
14773,Yu-Cheng Chang,Indians,"3b, ss",448,371,49.41966426858513,12.892086330935253,48.34532374100719,4.2973621103117505,0.228,1.7068524748966574,5.898864460303742,
9166,Buster Posey,Giants,catcher,481,420,51.061571125265395,9.19108280254777,49.01910828025478,2.0424628450106157,0.256,1.6451343161775835,5.7289579998300555,
5930,Nick Markakis,NA,of,413,351,46.93181818181818,8.343434343434344,45.888888888888886,2.085858585858586,0.271,1.6365806811185277,5.705410345667478,
sa3004378,Drew Waters,NA,of,357,278,39.79672131147541,8.193442622950819,38.62622950819672,7.022950819672132,0.252,1.6330373554374007,5.695655778498258,
13329,Jake Lamb,NA,3b,399,319,48.1367292225201,16.0455764075067,48.1367292225201,3.2091152815013406,0.224,1.6288121904579347,5.684024147848905,
16535,Danny Jansen,Blue Jays,catcher,397,316,47.98901098901099,14.178571428571427,47.98901098901099,2.1813186813186816,0.24,1.6053053653713543,5.6193112411399655,
24618,Ryan Jeffers,Twins,catcher,320,261,41.931034482758626,12.137931034482758,41.931034482758626,2.206896551724138,0.268,1.5907800470263844,5.579323894166754,
14477,Jake Cave,Twins,of,392,331,45.80434782608696,11.717391304347826,46.869565217391305,3.1956521739130435,0.245,1.5772819792411727,5.542164507558053,
12859,James McCann,Mets,catcher,435,388,45.843091334894616,14.262295081967213,50.93676814988291,3.0562060889929743,0.228,1.5582447733922549,5.48975619969162,
sa3004174,Chas McCormick,Astros,of,378,314,41.526760563380286,8.51830985915493,38.332394366197185,7.453521126760564,0.239,1.5181050815094834,5.3792539890966955,
16725,Jose Trevino,Rangers,catcher,457,396,45.162352941176465,9.67764705882353,46.237647058823534,4.301176470588235,0.242,1.5058724408304283,5.3455782488743555,
sa3007741,Jarred Kelenic,NA,of,329,280,36.200647249190936,10.64724919093851,37.26537216828479,7.453074433656958,0.238,1.4479916346655954,5.186235794255874,drafted
9892,Jay Bruce,NA,of,336,285,41.20754716981132,16.90566037735849,47.54716981132076,2.1132075471698113,0.233,1.4184477303460243,5.10490316354082,
1433,Wilson Ramos,NA,catcher,320,276,38.69281045751634,11.503267973856207,41.830065359477125,1.0457516339869282,0.278,1.412256571369855,5.087859267065248,
11680,Elias Diaz,Rockies,catcher,365,309,40.794117647058826,8.588235294117647,40.794117647058826,2.1470588235294117,0.277,1.3904915878588275,5.027941547752537,
10472,Enrique Hernandez,NA,"2b, of",343,286,43.13803680981595,13.677914110429448,43.13803680981595,2.104294478527607,0.249,1.3882796678118154,5.021852261976057,
13110,Yoenis Cespedes,NA,of,350,299,41.1144578313253,15.813253012048193,45.33132530120482,3.1626506024096384,0.227,1.3133097881039038,4.8154645931330995,
sa912848,Yusniel Diaz,Orioles,of,336,279,38.4,9.6,36.266666666666666,5.333333333333333,0.25,1.2549798341528517,4.654885661079615,
4220,Ryan Zimmerman,NA,1b,329,279,39.94249201277955,13.664536741214057,43.095846645367416,2.1022364217252396,0.247,1.2309952615799578,4.588857543643647,
9627,Yan Gomes,Nationals,catcher,384,322,41.6,13.866666666666665,44.8,2.1333333333333333,0.237,1.1650729277481426,4.407377236389004,
15711,Tyler O'Neill,Cardinals,of,301,212,35.71186440677966,15.305084745762713,40.813559322033896,3.826271186440678,0.232,1.143673240640857,4.34846515658777,
10059,Max Stassi,Angels,catcher,397,320,45.55737704918033,14.101092896174862,46.642076502732245,2.169398907103825,0.224,1.1257267815445713,4.29905961036976,
4962,Asdrubal Cabrera,NA,"2b, 3b, ss",364,312,41.6,12.48,44.72,1.04,0.25,1.1140613061714948,4.266945242872114,
5497,Marwin Gonzalez,NA,"1b, of",385,326,43.12841530054645,11.57103825136612,44.18032786885246,1.0519125683060109,0.251,1.095253172920548,4.215167558393037,
13620,Carson Kelly,Diamondbacks,catcher,384,307,44.60056657223796,13.053824362606234,44.60056657223796,1.0878186968838528,0.241,1.0830502191841496,4.181573544577541,
15905,Luis Torrens,Mariners,catcher,384,324,39.687150837988824,9.653631284916202,40.75977653631285,2.1452513966480447,0.254,0.95626244434133,3.8325342585396607,
4316,Daniel Murphy,NA,"1b, 2b",329,290,38.27987421383648,11.380503144654087,41.38364779874214,1.0345911949685536,0.258,0.9493143595880692,3.8134065899248015,
13265,Mike Zunino,Rays,catcher,410,334,44.94652406417112,17.540106951871657,49.331550802139034,2.192513368983957,0.197,0.9282086645612329,3.7553038530273932,
19627,Brent Rooker,Twins,"dh, of",287,244,36.79487179487179,12.615384615384617,39.94871794871795,2.1025641025641026,0.247,0.9167293392745426,3.7237019457675635,
6887,Martin Maldonado,Astros,catcher,435,352,46.25316455696203,13.215189873417721,47.35443037974684,2.2025316455696204,0.21,0.8151242663185819,3.4439891566888012,
11982,Travis Shaw,NA,3b,336,274,40.025078369905955,13.692789968652036,42.13166144200626,2.1065830721003134,0.228,0.8028118069434733,3.4100936802914434,
13359,Tyler Naquin,NA,of,280,239,31.35135135135135,9.72972972972973,34.5945945945946,3.243243243243243,0.26,0.7739235673020746,3.330566055866887,
19262,Garrett Hampson,Rockies,"2b, of",238,165,26.153846153846153,5.230769230769231,23.538461538461537,9.153846153846155,0.252,0.749213587306655,3.2625409344677316,
10200,Tucker Barnhart,Reds,catcher,410,331,44.120734908136484,10.761154855643044,41.968503937007874,2.152230971128609,0.229,0.725808248444784,3.1981074133656398,
13723,Jacob Stallings,Pirates,catcher,384,318,39.05084745762712,8.677966101694915,39.05084745762712,2.169491525423729,0.25,0.7100530558863078,3.154734295028188,
9776,Jason Kipnis,NA,2b,350,295,39.006024096385545,10.542168674698795,39.006024096385545,3.1626506024096384,0.23,0.6290248396061251,2.931668381974508,
16153,Austin Slater,Giants,of,259,182,30.833333333333332,7.3999999999999995,27.133333333333333,6.166666666666666,0.25,0.6246818730535256,2.9197124505238228,
8202,Josh Harrison,Nationals,2b,315,240,32.461832061068705,7.213740458015267,32.461832061068705,4.809160305343512,0.25,0.6084654956363639,2.8750697173989304,
6609,Freddy Galvis,NA,ss,357,310,37.6891495601173,9.422287390029325,37.6891495601173,3.140762463343109,0.236,0.562517234117801,2.7485768562772397,
27459,Yoshitomo Tsutsugo,Rays,"3b, dh, of",280,230,36.02941176470588,13.38235294117647,37.05882352941177,1.0294117647058822,0.239,0.47774730500996576,2.515210227909787,
14691,Harold Castro,Tigers,"2b, of",343,317,32.56973293768546,5.089020771513353,31.551928783382788,4.071216617210682,0.26,0.4728083780978879,2.5016136526459496,
14738,Phillip Ervin,Cubs,of,287,207,32.83474576271186,7.296610169491526,30.402542372881353,6.080508474576271,0.234,0.45530661545645057,2.4534323296095217,
2151,Edwin Encarnacion,NA,"1b, dh",294,250,36.622837370242216,15.259515570934255,40.69204152249135,1.0173010380622838,0.223,0.4513716849027956,2.442599697261813,
5631,Matt Kemp,NA,of,308,263,34.92783505154639,12.70103092783505,38.103092783505154,1.0584192439862543,0.235,0.34235247355479204,2.1424762213155444,
10816,Jedd Gyorko,NA,3b,245,204,31.41025641025641,11.517094017094017,32.45726495726496,2.094017094017094,0.245,0.31563623142273534,2.0689279782696475,
15767,Jose Marmolejos,Mariners,"dh, of",329,284,33.961290322580645,10.612903225806452,37.14516129032258,1.0612903225806452,0.245,0.3092620174302525,2.0513801421021065,
14942,Andrew Knapp,Phillies,catcher,435,348,44.66992665036675,9.572127139364303,40.41564792176039,2.1271393643031784,0.215,0.290160971727342,1.9987960868729178,
9054,Justin Smoak,NA,1b,308,257,37.61056105610561,13.214521452145215,39.64356435643565,1.0165016501650166,0.223,0.27669260515260063,1.9617184659495126,
15654,Billy McKinney,Brewers,of,266,193,32.01851851851852,11.083333333333332,33.25,2.462962962962963,0.239,0.2734939205247227,1.9529126753268833,
16542,Shed Long,Mariners,2b,280,240,30.298507462686565,8.35820895522388,29.25373134328358,5.223880597014925,0.235,0.2724713111354343,1.950097491831666,
12180,Jorge Alfaro,Marlins,catcher,333,288,32.77142857142857,10.571428571428571,34.885714285714286,3.1714285714285717,0.23,0.2618449114259188,1.920843638513706,
17016,Rusney Castillo,NA,"dh, of",266,232,27.663999999999998,5.32,27.663999999999998,4.256,0.262,0.252710120732523,1.8956960970754166,
15482,Aristides Aquino,Reds,of,231,161,28.55056179775281,12.97752808988764,33.741573033707866,2.595505617977528,0.233,0.2267333463805517,1.82418356532999,
15082,Adam Engel,White Sox,of,294,242,32.05263157894737,6.63157894736842,30.94736842105263,5.526315789473684,0.231,0.22556424124700325,1.8209650876682208,
12858,Brian Goodwin,NA,of,266,225,30.37007874015748,8.377952755905511,30.37007874015748,5.2362204724409445,0.23,0.21529202818749743,1.792686289363229,
11339,Jake Marisnick,NA,of,259,217,29.259414225941423,8.669456066945607,30.343096234309623,5.418410041841004,0.227,0.17083043827881028,1.6702861477322555,
19734,Josh Rojas,Diamondbacks,of,203,152,23.6046511627907,4.720930232558139,20.063953488372093,7.0813953488372094,0.251,0.07883476355194652,1.4170274667194782,
sa873674,Ronnie Dawson,NA,of,308,260,30.906574394463668,7.460207612456747,29.84083044982699,8.525951557093427,0.197,0.06313489835965225,1.3738066613665751,
18353,Daz Cameron,Tigers,of,259,212,27.09205020920502,6.502092050209205,26.00836820083682,6.502092050209205,0.232,0.062125885937306946,1.3710289095215302,
11379,Delino DeShields,NA,of,231,190,24.59722222222222,3.208333333333333,20.319444444444446,9.625,0.231,0.05481623650044054,1.3509058746012157,
2900,Roberto Perez,Indians,catcher,378,306,39.96,11.88,41.04,1.08,0.21,0.03873905926445409,1.306646351386853,
14885,Pat Valaika,Orioles,"2b, ss",280,239,30.270270270270274,10.81081081081081,33.513513513513516,2.1621621621621623,0.232,-0.004226133688731804,1.1883657025510241,
16434,Christian Arroyo,Red Sox,"2b, 3b",238,198,28.255707762557076,7.607305936073059,28.255707762557076,2.17351598173516,0.257,-0.009695272874078037,1.1733094840878358,
3711,Eric Thames,NA,1b,280,227,33.81132075471698,11.622641509433961,34.867924528301884,2.1132075471698113,0.22,-0.02305515939134599,1.1365305023814751,
10322,Danny Santana,NA,of,231,212,26,8,26,6,0.228,-0.029824511103990536,1.117894875313724,
14523,Pedro Severino,Orioles,catcher,271,235,29.88212927756654,9.273764258555133,30.912547528517113,2.0608365019011408,0.243,-0.030336189647929453,1.1164862543809977,
14968,Victor Caratini,Cubs,"1b, catcher",277,193,30.4954128440367,7.623853211009175,30.4954128440367,1.2706422018348624,0.256,-0.03731203963009841,1.097282149724204,
8259,Kurt Suzuki,NA,catcher,250,217,29.166666666666668,9.375,31.25,1.0416666666666667,0.251,-0.0579972984788667,1.0403368488934768,
16426,Thairo Estrada,Yankees,2b,273,235,28.905882352941177,7.4941176470588236,28.905882352941177,4.2823529411764705,0.234,-0.05903165834253776,1.0374893170334887,
13338,Omar Narvaez,Brewers,catcher,303,238,32.93478260869565,8.782608695652174,32.93478260869565,1.0978260869565217,0.243,-0.07006104888957895,1.007126053645163,
4866,Jarrod Dyson,NA,of,210,184,23.333333333333332,3.0434782608695654,17.246376811594203,10.144927536231885,0.228,-0.08223533901206515,0.9736109490726725,
12950,Phillip Evans,Pirates,3b,259,187,28.502392344497608,6.196172248803828,27.26315789473684,2.478468899521531,0.257,-0.09811309652722687,0.9299004166191682,
